31,Homens,0,BR,Brasil,1326381,1338462,1354245,1373659,1392377,1412993,1442942,1484541,1533513,1584897,1628588,1659864,1678590,1687033,1693141,1697888,1694145,1681021,1661091,1637885,1617375,1603736,1599618,1602874,1607397,1609232,1611904,1614912,1617365,1621027,1622910,1612674,1588134,1564567,1544853,1530449,1519556,1508915,1473521,1462859,1456727,1434857,1442535,1452168,1446758,1461758,1491684,1460087,1428860,1449950,1434100,1379849,1334170,1290200,1257837,1237939,1213261,1192127,1173233,1156109,1140794,1127119,1114456,1102630,1091630,1081642,1072361,1063281,1054104,1045241,1036859
32,Homens,0,BR,Brasil,1311779,1321602,1333733,1349592,1369124,1387947,1408613,1438547,1480062,1528931,1577837,1619397,1652252,1672124,1680866,1686675,1690938,1686726,1673166,1654750,1632984,1612029,1597175,1592844,1597215,1602115,1604335,1607384,1610769,1613600,1617639,1619743,1609576,1585129,1561646,1542008,1527666,1516825,1506233,1470930,1460316,1454245,1432473,1440200,1449880,1444535,1459568,1489508,1458011,1426881,1447990,1432214,1378078,1332499,1288628,1256351,1236517,1211903,1190830,1171991,1154918,1139655,1126027,1113406,1101623,1090661,1080713,1071468,1062420,1053277,1044450
33,Homens,0,BR,Brasil,1298836,1306907,1316793,1329013,1344998,1364652,1383544,1404215,1434082,1475503,1522196,1569205,1612150,1646012,1666148,1674627,1680008,1683859,1679286,1667086,1649906,1627609,1605648,1590737,1587487,1592190,1597421,1599978,1603362,1607075,1610240,1614477,1616627,1606526,1582167,1558765,1539200,1524918,1514129,1503587,1468375,1457823,1451824,1430154,1437929,1447652,1442373,1457438,1487390,1455993,1424954,1446086,1430375,1376357,1330877,1287100,1254907,1235133,1210581,1189570,1170787,1153767,1138551,1124966,1112392,1100649,1089724,1079812,1070602,1061590,1052481
34,Homens,0,BR,Brasil,1284978,1293861,1301998,1311967,1324318,1340434,1360178,1379094,1399728,1429514,1469040,1514080,1562307,1606134,1640213,1660116,1668204,1673219,1676756,1673412,1662250,1644424,1621316,1599438,1585622,1582690,1587684,1593202,1596056,1599735,1603736,1607083,1611362,1613555,1603517,1579244,1555925,1536429,1522208,1511469,1500974,1465866,1455395,1449467,1427894,1435715,1445482,1440268,1455368,1485331,1454031,1423082,1444236,1428591,1374687,1329302,1285616,1253505,1233789,1209299,1188347,1169616,1152648,1137479,1123938,1111407,1099703,1088818,1078940,1069765,1060787
35,Homens,0,BR,Brasil,1267016,1279885,1288829,1297044,1307135,1319626,1335852,1355643,1374548,1395133,1423284,1461384,1507497,1556494,1600497,1634354,1653894,1661645,1666394,1671027,1668549,1656613,1638136,1615277,1594226,1580733,1578086,1583338,1589113,1592231,1596170,1600336,1603730,1608052,1610295,1600325,1576143,1552912,1533493,1519338,1508652,1498226,1463246,1452856,1447002,1425528,1433399,1443212,1438066,1453197,1483172,1451972,1421122,1442298,1426720,1372933,1327649,1284061,1252030,1232378,1207955,1187064,1168389,1151476,1136354,1122860,1110372,1098709,1087862,1078020,1068885
36,Homens,0,BR,Brasil,1243174,1261797,1274722,1283732,1292060,1302293,1314917,1331223,1351029,1369906,1389096,1416014,1455064,1501848,1550986,1594776,1628291,1647514,1655027,1660765,1666099,1662735,1650283,1632217,1609911,1589185,1575978,1573589,1579073,1585074,1588430,1592520,1596743,1600189,1604557,1606852,1596952,1572867,1549731,1530398,1516313,1505704,1495365,1460517,1450215,1444434,1423064,1430982,1440846,1435765,1450932,1480917,1449821,1419074,1440272,1424765,1371104,1325921,1282434,1250491,1230902,1206551,1185718,1167103,1150248,1135174,1121730,1109288,1097666,1086859,1077059
37,Homens,0,BR,Brasil,1214623,1237825,1256498,1269475,1278586,1287061,1297434,1310162,1326501,1346308,1363987,1382134,1409887,1449521,1496422,1545362,1588835,1622057,1641068,1649455,1655751,1660090,1656308,1644416,1626941,1604942,1584505,1571555,1569394,1575084,1581283,1584782,1588928,1593203,1596697,1601116,1603457,1593630,1569643,1546601,1527347,1513351,1502829,1492580,1457859,1447642,1441935,1420663,1428630,1438538,1433527,1448728,1478726,1447731,1417082,1438300,1422863,1369320,1324243,1280857,1248994,1229470,1205189,1184413,1165857,1149055,1134031,1120631,1108233,1096656,1085888
38,Homens,0,BR,Brasil,1186113,1209147,1232391,1251108,1264172,1273416,1282038,1292516,1305291,1321645,1340427,1357220,1376128,1404402,1444145,1490870,1539529,1582730,1615767,1635548,1644347,1649540,1653526,1650437,1639233,1622022,1600298,1580120,1567404,1565442,1571314,1577633,1581193,1585396,1589721,1593264,1597729,1600120,1590361,1566473,1543519,1524363,1510462,1500030,1489866,1455271,1445136,1439502,1418326,1426342,1436297,1431349,1446583,1476596,1445696,1415144,1436382,1421017,1367589,1322609,1279322,1247541,1228076,1203864,1183148,1164646,1147896,1132921,1119566,1107212,1095677
39,Homens,0,BR,Brasil,1154978,1180513,1203577,1226856,1245645,1258829,1268214,1276926,1287442,1300240,1315727,1333764,1351250,1370643,1399034,1438632,1485121,1533556,1576584,1610300,1630340,1637928,1642822,1647584,1645345,1634366,1617397,1595917,1575975,1563471,1561690,1567672,1574046,1577667,1581923,1586296,1589889,1594396,1596839,1587145,1563353,1540505,1521455,1507646,1497303,1487219,1452748,1442694,1437131,1416052,1424117,1434113,1429231,1444496,1474523,1443720,1413257,1434521,1419220,1365905,1321026,1277834,1246128,1226724,1202577,1181920,1163475,1146771,1131845,1118537,1106223
40,Homens,0,BR,Brasil,1122510,1149246,1174811,1197898,1221236,1240119,1253424,1262887,1271625,1282166,1294227,1309094,1327770,1345721,1365244,1393533,1432946,1479249,1527539,1571137,1604979,1623695,1631010,1636753,1641922,1639882,1629125,1612393,1591159,1571449,1559150,1557506,1563554,1569988,1573677,1577993,1582422,1586073,1590631,1593133,1583518,1559849,1537128,1518201,1504495,1494248,1484254,1449922,1439959,1434469,1413498,1421616,1431660,1426848,1442146,1472184,1441489,1411132,1432417,1417190,1364006,1319236,1276152,1244530,1225192,1201117,1180525,1162140,1145495,1130621,1117362
